fdc_id,description,food_category_id
321446,"SALT, MORTON, IODIZED",2
321447,"SALT, MORTON, IODIZED",2
321448,Salt; iodized,2
321449,Salt; iodized,2
321450,Salt; iodized,2
321451,"Salt, Iodized",2
321452,"SALT, GREAT VALUE, IODIZED",2
321453,"SALT, GREAT VALUE, IODIZED",2
321454,Salt; iodized,2
321455,Salt; iodized,2
321456,Salt; iodized,2
321457,"Salt, Not Iodized",2
321458,"SALT, SIGNATURE KITCHENS, IODIZED",2
321459,"SALT, SIGNATURE KITCHENS, IODIZED",2
321460,Salt; iodized,2
321461,Salt; iodized,2
321462,Salt; iodized,2
321463,"Salt, Iodized",2
321464,"SALT, FOOD CLUB, IODIZED",2
321465,"SALT, FOOD CLUB, IODIZED",2
321466,Salt; iodized,2
321467,Salt; iodized,2
321468,Salt; iodized,2
321469,Salt; iodized,2
321470,"Salt, Iodized",2
321471,"Salt, Iodized",2
321472,"Salt, Iodized",2
321473,"Salt, iodized - NFY121S6F",2
321474,"Salt, iodized - NFY121S6G",2
321475,"SALT, SHOP RITE, IODIZED",2
321476,"SALT, SHOP RITE, IODIZED",2
321477,Salt; iodized,2
321478,Salt; iodized,2
321479,Salt; iodized,2
321480,"Salt, Iodized",2
321481,"SALT, MORTON, IODIZED",2
321482,"SALT, MORTON, IODIZED",2
321483,Salt; iodized,2
321484,Salt; iodized,2
321485,Salt; iodized,2
321486,"Salt, Iodized",2
321487,"SALT, GREAT VALUE, IODIZED",2
321488,"SALT, GREAT VALUE, IODIZED",2
321489,Salt; iodized,2
321490,Salt; iodized,2
321491,Salt; iodized,2
321492,"Salt, Not Iodized",2
321493,"SALT, MORTON, IODIZED",2
321494,"SALT, MORTON, IODIZED",2
321495,Salt; iodized,2
321496,Salt; iodized,2
321497,Salt; iodized,2
321498,"Salt, Iodized",2
321499,"SALT, GREAT VALUE, IODIZED",2
321500,"SALT, GREAT VALUE, IODIZED",2
321501,Salt; iodized,2
321502,Salt; iodized,2
321503,Salt; iodized,2
321504,"Salt, Iodized",2
321505,"Salt, table, iodized",2
321506,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321507,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321508,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321509,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321510,Beans snap canned drained,11
321511,"Beans, snap, canned, drained - NFY1211Z9",11
321512,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321513,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321514,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321515,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321516,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321517,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321518,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321519,Beans snap canned drained,11
321520,"Beans, snap, canned, drained - NFY1211ZM",11
321521,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321522,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321523,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321524,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321525,Beans snap canned drained,11
321526,"Beans, snap, canned, drained - NFY1211Z2",11
321527,"Beans, snap, canned, drained - NFY1211Z3",11
321528,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321529,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321530,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321531,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321532,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321533,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321534,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321535,Beans snap canned drained,11
321536,"Beans, snap, canned, drained - NFY1211YP",11
321537,"Beans, snap, canned, drained - NFY1211YQ",11
321538,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321539,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321540,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321541,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321542,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321543,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321544,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321545,Beans snap canned drained,11
321546,"Beans, snap, canned, drained - NFY1211YW",11
321547,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321548,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321549,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321550,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321551,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321552,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321553,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321554,Beans snap canned drained,11
321555,"Beans, snap, canned, drained - NFY1211ZF",11
321556,"Beans, snap, canned, drained - NFY1211ZG",11
321557,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321558,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321559,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321560,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321561,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321562,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321563,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321564,Beans snap canned drained,11
321565,"Beans, snap, canned, drained - NFY1211ZZ",11
321566,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321567,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321568,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321569,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321570,Beans snap canned drained,11
321571,"Beans, snap, canned, drained - NFY12120I",11
321572,"Beans, snap, canned, drained - NFY12120J",11
321573,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321574,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321575,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321576,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321577,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321578,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321579,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321580,Beans snap canned drained,11
321581,"Beans, snap, canned, drained - NFY12120C",11
321582,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321583,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321584,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321585,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321586,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321587,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321588,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321589,Beans snap canned drained,11
321590,"Beans, snap, canned, drained - NFY12120P",11
321591,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321592,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321593,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321594,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321595,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321596,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321597,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321598,Beans snap canned drained,11
321599,"Beans, snap, canned, drained - NFY121205",11
321600,"Beans, snap, canned, drained - NFY121206",11
321601,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321602,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321603,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321604,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321605,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321606,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321607,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321608,Beans snap canned drained,11
321609,"Beans, snap, canned, drained - NFY1211ZS",11
321610,"Beans, snap, canned, drained - NFY1211ZT",11
321611,"Beans, snap, green, canned, regular pack, drained solids",11
321612,"Broccoli, raw (IN1,NY1) - CY0906E",11
321613,"Broccoli, raw, 2 bunches (IN1) - NFY0905DD",11
321614,"Broccoli, raw, 3 bunches (NY1) - NFY0905EV",11
321615,"Broccoli, raw, 3 bunches (IN1) - NFY0905DC",11
321616,"Moisture, Broccoli, raw (IN1,NY1) - NFY0904J7",11
321617,"Vitamin C, Broccoli, raw (IN1,NY1) - NFY0904J9",11
321618,"Broccoli, cooked (IN1,NY1) - CY0906K",11
321619,"Moisture, Broccoli, cooked (IN1,NY1) - NFY0904KJ",11
321620,"Vitamin C, Broccoli, cooked (IN1,NY1) - NFY0904KK",11
321621,"Broccoli, raw (CA2,NC1) - CY0906G",11
321622,"Broccoli, raw, OCEAN MIST, 4 bunches; Product of USA (NC1) - NFY0905IY",11
321623,"Broccoli, raw, OCEAN MIST, 4 bunches; Product of USA (NC1) - NFY0905IX",11
321624,"Broccoli, raw, 7 bunches (CA2) - NFY0905JA",11
321625,"Broccoli, raw, OCEAN MIST, 3 bunches; Product of USA (NC1) - NFY0905IW",11
321626,"Moisture, Broccoli, raw (CA2,NC1) - NFY0904JN",11
321627,"Vitamin C, Broccoli, raw (CA2,NC1) - NFY0904JO",11
321628,"Broccoli, cooked (CA2,NC1) - CY0906M",11
321629,"Moisture, Broccoli, cooked (CA2,NC1) - NFY0904KZ",11
321630,"Vitamin C, Broccoli, cooked (CA2,NC1) - NFY0904L0",11
321631,"Broccoli, raw (AL1,CA1) - CY0906F",11
321632,"Broccoli, raw, 4 bunches; Product of USA (AL1) - NFY0905HL",11
321633,"Broccoli, raw, 4 bunches (CA1) - NFY0905IN",11
321634,"Broccoli, raw, 4 bunches; Product of USA (AL1) - NFY0905HK",11
321635,"Broccoli, raw, 4 bunches (CA1) - NFY0905IM",11
321636,"Moisture, Broccoli, raw (AL1,CA1) - NFY0904JF",11
321637,"Vitamin C, Broccoli, raw (AL1,CA1) - NFY0904JG",11
321638,"Broccoli, cooked (AL1,CA1) - CY0906L",11
321639,"Moisture, Broccoli, cooked (AL1,CA1) - NFY0904KR",11
321640,"Vitamin C, Broccoli, cooked (AL1,CA1) - NFY0904KS",11
321641,"Broccoli, raw (CO2,CT1) - CY0906H",11
321642,"Broccoli, raw, 1 Bunch (CT1) - NFY0905EK",11
321643,"Broccoli, raw, 1 Bunch (CT1) - NFY0905EM",11
321644,"Broccoli, raw, 3 Ct (CO2) - NFY0905F0",11
321645,"Broccoli, raw, 1 Bunch (CT1) - NFY0905EL",11
321646,"Moisture, Broccoli, raw (CO2,CT1) - NFY0904JV",11
321647,"Vitamin C, Broccoli, raw (CO2,CT1) - NFY0904JW",11
321648,"Broccoli, cooked (CO2,CT1) - CY0906N",11
321649,"Moisture, Broccoli, cooked (CO2,CT1) - NFY0904L7",11
321650,"Vitamin C, Broccoli, cooked (CO2,CT1) - NFY0904L8",11
321651,"Broccoli, Region 1, Pure Composite, CY01077",11
321652,"Broccoli, Region 1, AR1, NFY0104US",11
321653,"Broccoli, Region 1, AR1, NFY0104UT",11
321654,"Broccoli, Region 1, AR1, NFY0104UU",11
321655,"Broccoli, Region 1, AR1, NFY0104UV",11
321656,"Broccoli, Region 1, TN2, NFY0104UW",11
321657,"Broccoli, Region 1, TN2, NFY0104UX",11
321658,"Broccoli, Raw, Region 1, n/a, Yes, Carotenoids - NFY010AGR",11
321659,"Broccoli, Region 1, n/a, Yes, Vitamin E - NFY010488",11
321660,"Broccoli, Region 1, n/a, Yes, Proximates - NFY01047M",11
321661,"Broccoli, Region 1, n/a, Yes, Minerals - NFY01047O",11
321662,"Broccoli, Region 1, n/a, Yes, Sugar - NFY01047P",11
321663,"Broccoli, Region 1, n/a, Yes, Fiber - NFY01047T",11
321664,"Broccoli, Region 1, n/a, Yes, Vitamin C - NFY01047U",11
321665,"Broccoli, Region 1, n/a, Yes, Thiamin - NFY01047V",11
321666,"Broccoli, Region 1, n/a, Yes, Riboflavin - NFY01047W",11
321667,"Broccoli, Region 1, n/a, Yes, Niacin - NFY010481",11
321668,"Broccoli, Region 1, n/a, Yes, Pantothenic Acid - NFY010482",11
321669,"Broccoli, Region 1, n/a, Yes, Vitamin B6 - NFY010483",11
321670,"Broccoli, Region 1, n/a, Yes, Folate - NFY010484",11
321671,"Broccoli, Region 1, n/a, Yes, Vitamin K - NFY01048A",11
321672,"Broccoli, Region 1, n/a, Yes, Selenium - NFY01048B",11
321673,"Broccoli, Region 1, n/a, Yes, Proximates - NFY01048F",11
321674,"Broccoli, Pass 2, Region 1, Pure Composite, CY010H2",11
321675,"Broccoli, Pass 2, Region 1, AR1, NFY010D0L",11
321676,"Broccoli, Pass 2, Region 1, AR1, NFY010D0M",11
321677,"Broccoli, Pass 2, Region 1, TN2, NFY010D0I",11
321678,"Broccoli, Pass 2, Region 1, TN2, NFY010D0J",11
321679,"Broccoli, Pass 2, Region 1, TN2, NFY010D0K",11
321680,"Broccoli, Raw, Pass 2, Region 1, n/a, Yes, Carotenoids - NFY010GLR",11
321681,"Broccoli, Pass 2, Region 1, n/a, Yes, Vitamin K - NFY010CV2",11
321682,"Broccoli, Pass 2, Region 1, n/a, Yes, Proximates - NFY010CUE",11
321683,"Broccoli, Pass 2, Region 1, n/a, Yes, Minerals - NFY010CUG",11
321684,"Broccoli, Pass 2, Region 1, n/a, Yes, Sugar - NFY010CUH",11
321685,"Broccoli, Pass 2, Region 1, n/a, Yes, Vitamin C - NFY010CUL",11
321686,"Broccoli, Pass 2, Region 1, n/a, Yes, Thiamin - NFY010CUM",11
321687,"Broccoli, Pass 2, Region 1, n/a, Yes, Riboflavin - NFY010CUN",11
321688,"Broccoli, Pass 2, Region 1, n/a, Yes, Niacin - NFY010CUO",11
321689,"Broccoli, Pass 2, Region 1, n/a, Yes, Pantothenic Acid - NFY010CUT",11
321690,"Broccoli, Pass 2, Region 1, n/a, Yes, Vitamin B6 - NFY010CUU",11
321691,"Broccoli, Pass 2, Region 1, n/a, Yes, Folate - NFY010CUV",11
321692,"Broccoli, Pass 2, Region 1, n/a, Yes, Amino Acids - NFY010CUW",11
321693,"Broccoli, Region 3, Pure Composite, CY0107A",11
321694,"Broccoli, Region 3, IL2, NFY0104UY",11
321695,"Broccoli, Region 3, IL2, NFY0104UZ",11
321696,"Broccoli, Region 3, TX2, NFY0104V0",11
321697,"Broccoli, Region 3, TX2, NFY0104V1",11
321698,"Broccoli, Region 3, TX3, NFY0104V2",11
321699,"Broccoli, Region 3, TX3, NFY0104V3",11
321700,"Broccoli, Raw, Region 3, n/a, Yes, Carotenoids - NFY010AH9",11
321701,"Broccoli, Region 3, n/a, Yes, Vitamin E - NFY0104BI",11
321702,"Broccoli, Region 3, n/a, Yes, Amino Acids - NFY0104BG",11
321703,"Broccoli, Region 3, n/a, Yes, Fatty Acids - NFY0104BH",11
321704,"Broccoli, Region 3, n/a, Yes, Vitamin K - NFY0104BN",11
321705,"Broccoli, Region 3, n/a, Yes, Selenium - NFY0104BO",11
321706,"Broccoli, Region 3, n/a, Yes, Proximates - NFY0104BP",11
321707,"Broccoli, Region 3, n/a, Yes, Vitamin B6 - NFY0104BB",11
321708,"Broccoli, Region 3, n/a, Yes, Folate - NFY0104BC",11
321709,"Broccoli, Region 3, n/a, Yes, Proximates - NFY0104AU",11
321710,"Broccoli, Region 3, n/a, Yes, Minerals - NFY0104AW",11
321711,"Broccoli, Region 3, n/a, Yes, Sugar - NFY0104AX",11
321712,"Broccoli, Region 3, n/a, Yes, Fiber - NFY0104B1",11
321713,"Broccoli, Region 3, n/a, Yes, Vitamin C - NFY0104B2",11
321714,"Broccoli, Region 3, n/a, Yes, Thiamin - NFY0104B3",11
321715,"Broccoli, Region 3, n/a, Yes, Riboflavin - NFY0104B4",11
321716,"Broccoli, Region 3, n/a, Yes, Niacin - NFY0104B9",11
321717,"Broccoli, Region 3, n/a, Yes, Pantothenic Acid - NFY0104BA",11
321718,"Broccoli, Region 4, Pure Composite, CY0107C",11
321719,"Broccoli, Region 4, PA2, NFY0104OE",11
321720,"Broccoli, Region 4, PA2, NFY0104OF",11
321721,"Broccoli, Region 4, PA4, NFY0104OG",11
321722,"Broccoli, Region 4, PA4, NFY0104OH",11
321723,"Broccoli, Region 4, NY/NJ1, NFY0104OR",11
321724,"Broccoli, Region 4, NY/NJ1, NFY0104OS",11
321725,"Broccoli, Region 4, NY/NJ1, NFY0104OT",11
321726,"Broccoli, Region 4, NY/NJ1, NFY0104OU",11
321727,"Broccoli, Region 4, PA2, NFY0104OD",11
321728,"Broccoli, Region 4, PA2, NFY0104OC",11
321729,"Broccoli, Raw, Region 4, n/a, Yes, Carotenoids - NFY010AHI",11
321730,"Broccoli, Region 4, n/a, Yes, Vitamin E - NFY0104CK",11
321731,"Broccoli, Region 4, n/a, Yes, Proximates - NFY0104BX",11
321732,"Broccoli, Region 4, n/a, Yes, Minerals - NFY0104BZ",11
321733,"Broccoli, Region 4, n/a, Yes, Sugar - NFY0104C0",11
321734,"Broccoli, Region 4, n/a, Yes, Starch - NFY0104C4",11
321735,"Broccoli, Region 4, n/a, Yes, Fiber - NFY0104C5",11
321736,"Broccoli, Region 4, n/a, Yes, Vitamin C - NFY0104C6",11
321737,"Broccoli, Region 4, n/a, Yes, Thiamin - NFY0104C7",11
321738,"Broccoli, Region 4, n/a, Yes, Riboflavin - NFY0104CC",11
321739,"Broccoli, Region 4, n/a, Yes, Niacin - NFY0104CD",11
321740,"Broccoli, Region 4, n/a, Yes, Pantothenic Acid - NFY0104CE",11
321741,"Broccoli, Region 4, n/a, Yes, Vitamin B6 - NFY0104CF",11
321742,"Broccoli, Region 4, n/a, Yes, Folate - NFY0104CJ",11
321743,"Broccoli, Region 4, n/a, Yes, Vitamin K - NFY0104CM",11
321744,"Broccoli, Region 4, n/a, Yes, Selenium - NFY0104CQ",11
321745,"Broccoli, Region 4, n/a, Yes, Proximates - NFY0104CS",11
321746,"Broccoli, steamed, Region 4, Pure Composite, CY0107D",11
321747,"Broccoli, Cooked, Region 4, n/a, Yes, Proximates - NFY0104CY",11
321748,"Broccoli, Cooked, Region 4, n/a, Yes, Proximates - NFY0104DY",11
321749,"Broccoli, Cooked, Region 4, n/a, Yes, Minerals - NFY0104D0",11
321750,"Broccoli, Cooked, Region 4, n/a, Yes, Sugar - NFY0104D1",11
321751,"Broccoli, Cooked, Region 4, n/a, Yes, Starch - NFY0104D5",11
321752,"Broccoli, Cooked, Region 4, n/a, Yes, Fiber - NFY0104D6",11
321753,"Broccoli, Cooked, Region 4, n/a, Yes, Vitamin C - NFY0104D7",11
321754,"Broccoli, Cooked, Region 4, n/a, Yes, Thiamin - NFY0104D8",11
321755,"Broccoli, Cooked, Region 4, n/a, Yes, Riboflavin - NFY0104DD",11
321756,"Broccoli, Cooked, Region 4, n/a, Yes, Niacin - NFY0104DE",11
321757,"Broccoli, Cooked, Region 4, n/a, Yes, Pantothenic Acid - NFY0104DF",11
321758,"Broccoli, Cooked, Region 4, n/a, Yes, Vitamin B6 - NFY0104DG",11
321759,"Broccoli, Cooked, Region 4, n/a, Yes, Folate - NFY0104DK",11
321760,"Broccoli, Cooked, Region 4, n/a, Yes, Carotenoids - NFY0104DM",11
321761,"Broccoli, Cooked, Region 4, n/a, Yes, Vitamin K - NFY0104DR",11
321762,"Broccoli, Cooked, Region 4, n/a, Yes, Selenium - NFY0104DT",11
321763,"Broccoli, Region 2, Pure Composite, CY01078",11
321764,"Broccoli, Region 2, OR/WA3, NFY0104OK",11
321765,"Broccoli, Region 2, OR/WA3, NFY0104OL",11
321766,"Broccoli, Region 2, OR/WA3, NFY0104OM",11
321767,"Broccoli, Region 2, OR/WA3, NFY0104ON",11
321768,"Broccoli, Region 2, OR/WA2, NFY0104OO",11
321769,"Broccoli, Region 2, OR/WA2, NFY0104OP",11
321770,"Broccoli, Region 2, OR/WA2, NFY0104OQ",11
321771,"Broccoli, Region 2, CA1, NFY0104OI",11
321772,"Broccoli, Region 2, CA1, NFY0104OJ",11
321773,"Broccoli, Raw, Region 2, n/a, Yes, Carotenoids - NFY010AH0",11
321774,"Broccoli, Region 2, n/a, Yes, Vitamin E - NFY010498",11
321775,"Broccoli, Region 2, n/a, Yes, Proximates - NFY01048K",11
321776,"Broccoli, Region 2, n/a, Yes, Minerals - NFY01048M",11
321777,"Broccoli, Region 2, n/a, Yes, Sugar - NFY01048N",11
321778,"Broccoli, Region 2, n/a, Yes, Fiber - NFY01048R",11
321779,"Broccoli, Region 2, n/a, Yes, Vitamin C - NFY01048S",11
321780,"Broccoli, Region 2, n/a, Yes, Thiamin - NFY01048T",11
321781,"Broccoli, Region 2, n/a, Yes, Riboflavin - NFY01048U",11
321782,"Broccoli, Region 2, n/a, Yes, Niacin - NFY01048Z",11
321783,"Broccoli, Region 2, n/a, Yes, Pantothenic Acid - NFY010490",11
321784,"Broccoli, Region 2, n/a, Yes, Vitamin B6 - NFY010491",11
321785,"Broccoli, Region 2, n/a, Yes, Folate - NFY010492",11
321786,"Broccoli, Region 2, n/a, Yes, Amino Acids - NFY010496",11
321787,"Broccoli, Region 2, n/a, Yes, Fatty Acids - NFY010497",11
321788,"Broccoli, Region 2, n/a, Yes, Vitamin K - NFY01049D",11
321789,"Broccoli, Region 2, n/a, Yes, Selenium - NFY01049E",11
321790,"Broccoli, Region 2, n/a, Yes, Proximates - NFY01049F",11
321791,"Broccoli, steamed, Region 2, Pure Composite, CY01079",11
321792,"Broccoli, Cooked, Region 2, n/a, Yes, Vitamin E - NFY0104AB",11
321793,"Broccoli, Cooked, Region 2, n/a, Yes, Proximates - NFY01049N",11
321794,"Broccoli, Cooked, Region 2, n/a, Yes, Minerals - NFY01049P",11
321795,"Broccoli, Cooked, Region 2, n/a, Yes, Sugar - NFY01049Q",11
321796,"Broccoli, Cooked, Region 2, n/a, Yes, Fiber - NFY01049U",11
321797,"Broccoli, Cooked, Region 2, n/a, Yes, Vitamin C - NFY01049V",11
321798,"Broccoli, Cooked, Region 2, n/a, Yes, Thiamin - NFY01049W",11
321799,"Broccoli, Cooked, Region 2, n/a, Yes, Riboflavin - NFY01049X",11
321800,"Broccoli, Cooked, Region 2, n/a, Yes, Niacin - NFY0104A2",11
321801,"Broccoli, Cooked, Region 2, n/a, Yes, Pantothenic Acid - NFY0104A3",11
321802,"Broccoli, Cooked, Region 2, n/a, Yes, Vitamin B6 - NFY0104A4",11
321803,"Broccoli, Cooked, Region 2, n/a, Yes, Folate - NFY0104A5",11
321804,"Broccoli, Cooked, Region 2, n/a, Yes, Amino Acids - NFY0104A9",11
321805,"Broccoli, Cooked, Region 2, n/a, Yes, Fatty Acids - NFY0104AA",11
321806,"Broccoli, Cooked, Region 2, n/a, Yes, Carotenoids - NFY0104AC",11
321807,"Broccoli, Cooked, Region 2, n/a, Yes, Vitamin K - NFY0104AH",11
321808,"Broccoli, Cooked, Region 2, n/a, Yes, Selenium - NFY0104AJ",11
321809,"Broccoli, Cooked, Region 2, n/a, Yes, Proximates - NFY0104AN",11
321810,"Broccoli, Pass 2, Region 2, Pure Composite, CY010HH",11
321811,"Broccoli, Pass 2, Region 2, CA1, NFY010DCV",11
321812,"Broccoli, Pass 2, Region 2, CA1, NFY010DCW",11
321813,"Broccoli, Pass 2, Region 2, CA1, NFY010DCX",11
321814,"Broccoli, Pass 2, Region 2, OR/WA3, NFY010DCS",11
321815,"Broccoli, Pass 2, Region 2, OR/WA3, NFY010DCT",11
321816,"Broccoli, Pass 2, Region 2, OR/WA3, NFY010DCU",11
321817,"Broccoli, Pass 2, Region 2, n/a, Yes, Proximates - NFY010D7D",11
321818,"Broccoli, Pass 2, Region 2, n/a, Yes, Minerals - NFY010D7F",11
321819,"Broccoli, Pass 2, Region 2, n/a, Yes, Sugar - NFY010D7G",11
321820,"Broccoli, Pass 2, Region 2, n/a, Yes, Vitamin C - NFY010D7K",11
321821,"Broccoli, Pass 2, Region 2, n/a, Yes, Thiamin - NFY010D7L",11
321822,"Broccoli, Pass 2, Region 2, n/a, Yes, Riboflavin - NFY010D7M",11
321823,"Broccoli, Pass 2, Region 2, n/a, Yes, Niacin - NFY010D7N",11
321824,"Broccoli, Pass 2, Region 2, n/a, Yes, Pantothenic Acid - NFY010D7S",11
321825,"Broccoli, Pass 2, Region 2, n/a, Yes, Vitamin B6 - NFY010D7T",11
321826,"Broccoli, Pass 2, Region 2, n/a, Yes, Folate - NFY010D7U",11
321827,"Broccoli, Pass 2, Region 2, n/a, Yes, Vitamin K - NFY010D7V",11
321828,"Broccoli, Pass 2, Region 2, n/a, Yes, Vitamin E - NFY010D7W",11
321829,"Broccoli, steamed, Pass 2, Region 2, Pure Composite, CY010HJ
",11
321830,"Broccoli, Raw, Pass 2, Region 2, n/a, Yes, Carotenoids - NFY010GM1",11
321831,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Proximates - NFY010D8W",11
321832,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Minerals - NFY010D8X",11
321833,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Sugar - NFY010D8Y",11
321834,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Vitamin C - NFY010D92",11
321835,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Thiamin - NFY010D93",11
321836,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Riboflavin - NFY010D94",11
321837,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Niacin - NFY010D95",11
321838,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Pantothenic Acid - NFY010D9A",11
321839,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Vitamin B6 - NFY010D9B",11
321840,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Folate - NFY010D9C",11
321841,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Vitamin E - NFY010D9D",11
321842,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Carotenoids - NFY010D9H",11
321843,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Vitamin K - NFY010D9J",11
321844,"Broccoli, steamed, Pass 2, Region 2, n/a, Yes, Selenium - NFY010D9O",11
321845,"Broccoli, Pass 2, Region 4, Pure Composite, CY010H3",11
321846,"Broccoli, Pass 2, Region 4, PA2, NFY010D0E",11
321847,"Broccoli, Pass 2, Region 4, PA4, NFY010D0G",11
321848,"Broccoli, Pass 2, Region 4, PA4, NFY010D0H",11
321849,"Broccoli, Pass 2, Region 4, NY/NJ1, NFY010D0F",11
321850,"Broccoli, Pass 2, Region 4, n/a, Yes, Minerals - NFY010CVA",11
321851,"Broccoli, Pass 2, Region 4, n/a, Yes, Sugar - NFY010CVB",11
321852,"Broccoli, Pass 2, Region 4, n/a, Yes, Vitamin C - NFY010CVF",11
321853,"Broccoli, Pass 2, Region 4, n/a, Yes, Thiamin - NFY010CVG",11
321854,"Broccoli, Pass 2, Region 4, n/a, Yes, Riboflavin - NFY010CVH",11
321855,"Broccoli, Pass 2, Region 4, n/a, Yes, Niacin - NFY010CVI",11
